Rainfall,Temp,pH,Nitrogen (N),phosphours (P),Pottasium (K),Manganese (Mn),Zinc (Zn),Copper (Cu),Crop
722.934618300898,24.4784952041873,6.5,115.708782295029,25.4519513137984,99.8815067605456,27.9980230645718,4.08330131071185,4.66498510078388,Maize
760.441346410773,26.055891803874,7.2,160.341327869383,44.8581792160348,100.433620758947,23.2763968456246,2.91608502626759,4.26757341837176,Maize
558.708748910101,27.1899618984824,7.3,104.157416492875,19.0506323102872,99.4665127274227,21.4890472995948,3.40550922279071,2.25212800166515,Maize
624.512000675172,25.0186106260192,6.8,111.943111396975,26.968416036991,54.6932428853426,38.0457318594229,4.9746776754881,2.63562800655664,Maize
570.379059271277,28.9824519967423,6.8,105.222138266241,39.2344237417342,174.451069622667,26.5269738578778,1.26033489151279,3.60393011354407,Maize
560.668622296564,26.7887714281523,6.3,128.339143663419,29.8515596230141,103.252486653452,23.3406374019675,3.85800072049652,2.91100498564552,Maize
515.855093519801,26.7923557900075,6.3,96.0576373942907,18.9440244729852,126.681595323334,25.6690677775061,1.30061022680388,4.93776094663762,Maize
520.6847208025,29.9918377318595,6.5,170.359738734383,39.1047868754771,100.068693650458,25.2155513082599,3.67434176791119,1.45002288256615,Maize
630.609222897059,25.6801771982067,6.8,87.972643454275,24.0062807922409,86.6833204886092,39.5889122923319,3.29195643256773,2.46318635402593,Maize
527.639727826649,22.6629253042674,6.8,166.514841925062,22.1834455956815,52.379939421625,33.1047153578948,4.51756065214277,4.25904031816691,Maize
684.184871574757,21.4934769122338,7.4,177.515252472903,42.6898502862276,103.889660238437,34.4325729157353,2.94042041764056,1.69302786893407,Maize
683.052449480004,24.8284284711206,6.9,114.984865585939,38.8781304674894,153.979800090632,27.6985228634589,3.57323229029932,3.86671926723839,Maize
683.835898990983,23.8082069604517,6.5,161.600401283594,19.8043248851471,77.4589255627669,36.8706722287859,3.72479350377322,0.847144433640245,Maize
680.512056096753,25.6564522873428,6,92.944189074308,15.0680090894498,156.310017870433,31.072251703836,1.12420009477731,1.68959904547646,Maize
579.419406024985,20.4295028818475,6.9,91.4983173359199,17.7591807271108,56.9162824304243,21.9739474107845,4.52753505246862,3.53659160490411,Maize
569.27664922257,28.2023025611894,5.6,116.358731941835,31.5038437263922,152.702946093076,20.9802382812267,2.96241705261854,3.022992333216,Maize
653.315274814401,21.8374862600173,6.4,126.509738235335,22.6962590484791,64.3442161617511,27.3577606699542,3.30485397779029,1.06004991865126,Maize
559.66707060937,25.3567467228542,6.6,99.7766090372396,15.310574883098,149.180419177422,30.5616639669572,2.64241103577081,2.49811681377076,Maize
603.818554955249,28.8444949145777,6.4,117.625565851914,34.952557314307,169.882058123183,33.7198193996148,4.60450527981465,3.52224108857704,Maize
675.827749169641,20.4714797012626,7.4,119.394076604094,21.4441304249605,115.794487649873,36.6120187424888,2.69571549564708,1.74215014884177,Maize
522.403415705784,26.0760205931767,5.9,81.2762427477847,35.1471057651545,72.4346165200938,24.8015460610341,4.74855270645753,1.1678982572901,Maize
550.39605917,26.6995406171043,7.5,96.5648017073769,21.4399470435261,57.6061081885937,26.737840651122,4.41926506564074,1.27920262516716,Maize
625.726419670864,20.3488382810459,6.5,124.870733911215,35.1069749882722,173.028601823595,20.3976980481689,1.13419196277421,1.81342577139819,Maize
697.785583670958,27.2419484152178,7,94.6410272468915,35.1859033351349,166.235368968719,36.4767477113593,4.61889035341612,3.3865301521712,Maize
563.998581605892,27.0760827473696,6.5,129.18303501515,41.2952962612754,180.063149373422,27.883651024171,3.88113120255518,2.23354729974287,Maize
664.351031317286,25.1031807654191,5.6,98.5517625355481,25.9600950229143,161.216607951058,38.5313702647582,3.72756426703882,4.18936677134085,Maize
643.108406620465,21.8772487189301,7,128.341987898774,32.2561586661653,117.287022302036,29.7204975138682,4.43242844783849,2.50920098275748,Maize
723.406906185292,21.2145051065344,7.2,90.8420057762896,27.3553705655821,126.521428843787,21.0693821266172,1.57893502945972,1.64159038395004,Maize
521.178949861365,21.6032917638521,6.2,141.792645210527,24.7988853623475,74.0304128989061,20.9064025470097,1.9113162681995,1.21259860468948,Maize
636.993943239888,24.7735547755732,5.7,113.427888253154,27.6645085082617,52.2637242463718,28.5754634948357,3.02645447293024,4.21681474731153,Maize
760.420282932279,20.0707157164376,5.5,160.879495792911,44.1265195032294,62.9691637224458,35.0719745203023,4.87451000320435,1.75899758386407,Maize
777.111314896802,29.060733706751,6,117.397617298833,23.4023838264378,104.136882589683,24.656487723011,2.79956174124528,4.36853257954973,Maize
527.027012915383,20.9920945901969,6,81.6180287718037,31.5785571950175,78.3749655251292,25.9694385447166,1.74482926615522,4.38605581304111,Maize
614.320258367311,27.2071146064769,7.3,142.905720571059,29.5785554158612,197.716991143519,34.8427208153563,2.45697448022417,1.96831850228798,Maize
512.491026265171,28.3585620580337,6.9,98.2438717804113,22.014874695986,128.08981360567,33.032484275403,3.98799981414104,2.66822992519952,Maize
535.506010762502,28.8214854187552,6.7,166.88009668538,27.021735279668,194.636706766309,26.7595139033174,4.06725519900166,3.17887758580716,Maize
657.368482826058,22.4518313315102,6.3,90.7543284159531,37.8383474410669,144.195768842756,28.8936910762212,4.02990085873389,4.16760478039672,Maize
541.512627969514,29.4505997270518,6.8,157.753370657209,38.1506136322183,135.15197812162,34.3125381640144,4.86129518143722,1.30129061079437,Maize
682.298314607636,22.7305903292286,5.8,105.916716234227,43.256277561061,155.287132230297,32.0643882784766,3.38185530951996,3.18383298601435,Maize
624.585917788326,20.8551465831148,5.9,177.965665009029,15.957784282895,89.848850577992,34.725988657587,4.17685043818891,1.63274236152638,Maize
606.277104883786,24.2630165754672,7.4,153.422785717236,43.1857616879886,142.261842820428,31.2319723430037,3.00552505317152,1.07786257242217,Maize
679.270174274633,20.0543555668079,6.1,135.018983418177,31.1352472278196,140.935751457859,22.9697316550295,2.63142116978636,4.02316850462353,Maize
672.584881659168,24.7577119672583,7.1,158.16821788959,33.6863467799458,167.716761845845,30.7923506930155,1.99693651230789,1.46274974108029,Maize
501.013012424402,20.3137307478144,6.6,142.88583499816,29.4791530420182,146.900478173142,25.8138785643892,3.02919633808517,2.06738906648856,Maize
762.532028398925,25.0440257566287,6.1,123.850614165405,39.7543987286769,182.179492621103,21.7077683555658,4.32151741394734,1.23750157142252,Maize
764.660804813068,28.8060251523545,5.8,91.0204227163639,35.0804559192312,116.347328822747,33.0616591889565,1.76200577066278,4.89055002298093,Maize
558.68857396369,24.1447210670778,7,114.685448332888,43.542554785493,172.054408046194,38.0043265835016,2.70500790496749,0.805217437739983,Maize
717.276623286846,23.9603337379218,5.8,121.918764518226,30.9926165507397,124.632062676352,39.8601603722762,2.55510067877046,0.785146605513134,Maize
557.774394832585,29.0642749479896,7.1,131.682398329229,33.4359335941012,186.66590067699,23.0151464333909,2.27946356076912,4.90923147254459,Maize
718.694589453476,23.4399142439351,7.4,88.2780586311909,44.8043029736106,94.5416897813998,22.4684516625448,3.25972912937163,0.832713699750033,Maize
767.058296018633,24.2504111684106,5.9,97.22883184735,20.3517503290295,123.403857604347,25.5967764341091,3.90743765129221,3.28011130492533,Maize
696.441902371337,23.6555505754663,7.2,146.519461443926,40.4748978384388,176.146764047983,24.2546554518308,4.92141999572671,1.90160110873082,Maize
538.53495133366,22.0527962654244,6.5,121.423164898363,42.7595003710046,183.809358746475,35.8542994586913,1.16112797358347,2.14568922384903,Maize
791.966412664637,26.7428694651105,5.6,130.405334019332,41.7138459544077,190.008375433402,22.3853563275298,2.28451868291714,3.10756933830812,Maize
578.958374657775,29.3372469731105,5.9,126.536440276315,22.1702264264063,197.910658121131,37.12461731313,1.80339910854789,2.3026356593418,Maize
622.47110484074,21.1367855609702,7.4,98.2971763959925,38.4132488541265,102.682716515134,32.5441603203579,1.70326676217091,1.0959275984681,Maize
766.362022532709,27.7015094452282,6.7,120.119998435779,20.3138587098196,154.606902772948,30.022880756555,1.24278384395709,4.52525199392489,Maize
603.688157078816,21.9600947489361,6.7,171.176104838739,37.4520701156468,66.3479610282938,26.575707966517,4.24187154946473,2.61376437327298,Maize
721.720283535975,23.5647534870288,5.9,83.7612281071965,15.8237885545474,92.6641973388391,33.4243300273656,3.33283102157804,3.32434098980778,Maize
531.543841475622,25.4615993376762,5.9,91.4279688777364,36.243977637182,75.7398705029671,26.3149290484145,3.1861052899831,4.97697625347019,Maize
678.273026901,21.5819193440568,7.5,174.208560310806,41.4135165951472,117.307559916814,35.8415421904663,1.3574031111425,1.28295201594288,Maize
710.990216858861,25.3159829935304,5.6,81.8540756337762,23.951581251649,76.4149928471299,22.3222879054678,2.40505446690815,1.04168222100656,Maize
612.560491716585,29.6651020633181,7.4,144.268305879624,25.8777860572838,70.2434270777291,29.412569129514,2.56846834532623,1.76907678024313,Maize
667.282955925937,26.4370345929458,5.5,88.3909856289378,33.9900558030547,118.753688566264,20.9128316505764,4.856573203832,0.956908810461509,Maize
544.141929333391,24.7628230459963,7.4,105.417379781501,40.1248086498161,79.0789658096774,21.7974699958424,1.96829781305796,3.24931167348526,Maize
684.458295438682,21.4608041224495,6.2,141.699155275294,28.7795517916584,53.9329074588476,22.6091785467154,4.42719566755824,1.21194690386732,Maize
712.147906504226,28.7709237258416,7.3,120.882730279868,43.3249573309594,109.634676817548,39.2761692253123,1.66926365744361,1.45090905796025,Maize
784.18433276544,21.0596862497212,7.1,179.599072711094,39.3158830124698,108.990684795146,25.3031431442954,3.95162600582537,2.6176262532086,Maize
503.82777734565,24.9680759561059,7,125.488238904732,28.3547198996559,130.892396596135,37.1942106636487,4.29457834661103,4.7744192858223,Maize
588.048914250278,24.3094963276246,6.8,93.1025561656677,33.0739770023004,175.683750792705,31.5641484770231,1.48645424360983,2.51565403919767,Maize
603.005526679041,23.4601223274114,6.7,172.014826217686,17.5044168253378,53.5199236291713,22.3688813237807,4.20958080882225,3.32871780006728,Maize
602.222302671553,20.0896899926065,6.1,96.6206813265892,32.3152235394762,124.178559651415,24.9056002735991,4.13935038430573,1.09039555828625,Maize
585.029615103048,28.728593584451,6.4,106.786226099049,24.2463782874089,192.373531630195,31.031086024057,4.87847754325709,2.21057572097865,Maize
665.902454521738,28.7833201479819,6.6,91.557175796217,27.8846500036963,183.543385367606,26.9738327591295,4.18508947020807,2.98114467322131,Maize
660.428342503371,27.7404861800971,7.2,138.23078686511,39.7030043192515,185.293634997068,35.877826284788,2.54388690684753,1.92462767057124,Maize
613.606738421066,20.9558638699588,7.3,92.1411368334808,27.8642003720039,93.7816524592808,27.0780045351595,3.3683142073945,3.00907369683996,Maize
751.641862981758,23.5871729728291,7.4,154.676381038392,36.8857639025171,61.7918677465821,20.2567498369588,1.69408890859626,4.73950210917162,Maize
661.533937439937,21.7246008021261,6.8,122.132870383866,35.4183387856951,81.4097173297144,21.3793207043808,2.56021157791921,1.52153682152221,Maize
755.458657998338,21.7662540886566,6.1,151.871639509561,34.7200235611945,74.4301100347366,30.5402203539229,2.75255213180864,3.4611420549149,Maize
600.790360999642,22.7240245068386,6.1,80.6798754878946,33.5690932411538,171.720985113359,26.5143229134739,4.97829713165901,3.83901824366523,Maize
587.155147916599,26.4217309851878,7.4,136.035392843905,41.7231370886375,199.636971379879,20.5162921754436,2.68140542623991,3.69278731158391,Maize
668.975474374743,26.3953727110896,5.7,148.086754118253,23.0868817838867,80.7035924827976,38.0553086613841,4.78744581147186,0.848383109433602,Maize
750.295069108517,27.8769352684278,5.8,160.365964038248,42.9796989712871,156.40754030096,37.7938873526974,3.32988763092249,2.16534084938348,Maize
781.453627811514,24.5930691047067,6,132.790592810803,38.6671393196645,163.666750593911,28.2332632009983,4.21560903623542,4.71116216477555,Maize
688.967831670481,29.9386121386897,7,124.995357834855,35.1285664730496,53.5798432422712,37.6554998792686,3.06557858785665,3.18925154644365,Maize
559.614964600828,27.3206862935768,6.1,161.988300672127,17.7094175769268,131.201585595291,33.5469584472192,3.41293772563723,1.00853176658254,Maize
632.220991951175,25.246564176322,5.7,168.877450926785,39.2652445022382,80.1772172905349,39.1094544500792,4.79823740324715,1.35872890590836,Maize
664.176771366912,28.3225170029421,6,114.376817390632,44.7255323170059,68.7912890529362,34.4092819372564,1.6974518395156,4.45626623013472,Maize
691.092770985846,27.3543166254799,6.7,100.903733367587,21.8399133283233,76.1085457577533,39.8343764142298,2.1727986066031,2.33723833606151,Maize
755.230039472252,28.9462988553479,6.4,105.371710548694,40.158236543111,176.315727454074,32.9304513258194,4.45987053193013,1.46228810122026,Maize
582.237937572292,23.736078342373,6.7,168.836821539612,17.0303022904678,147.112857348371,38.2620789663249,3.89471924780295,4.11275995274824,Maize
727.624536255758,27.4107884275913,6,170.367028666757,38.8606606765489,70.9459218033604,30.0770864791306,4.7328756218895,4.44684682649816,Maize
691.789525545643,25.1872294235161,6.2,83.2747256136763,20.6234834456157,174.352687320724,33.8552033576907,2.82859535695855,2.6683281649962,Maize
532.842084073077,26.2261411598671,6.6,107.353311072929,30.2076273973553,106.259727009856,32.3972054004088,4.77763569974352,4.03957921778723,Maize
589.913882531628,28.3020503026081,6.6,165.168187183724,21.2715635944998,185.026862393515,32.5700788093399,2.98379669671905,2.42536368974044,Maize
539.181912407281,24.2710376825567,5.6,173.08733179077,28.2259406401438,80.4292767827485,21.4717040931007,2.62988059927785,4.32081932557887,Maize
790.304756602595,25.3543907881413,5.8,141.289792894029,36.4213161656849,95.11880725109,28.3596557617744,4.29914624347452,4.82873333049218,Maize
523.282857827774,24.2739976554312,6.7,82.7421129210964,16.9647675924614,181.717132192503,23.977825737108,2.65807543941822,4.71416069506282,Maize
553.660474748737,23.4064345346639,7.3,118.997469225597,17.1630367349932,161.101230097054,30.9700273815865,2.37821707486382,4.67462973350383,Maize
548.98133672731,29.9414999164653,5.5,142.813597683433,35.8259160251576,193.45773550398,26.5831426440793,4.24591987923979,2.87516831288459,Maize
732.162327978322,24.9099674979983,6.6,118.075341084632,42.3788987377615,164.632735346098,28.6201658959536,3.22019239238097,4.43480946627119,Maize
704.736510762538,27.6685723077469,7.3,95.0883922010312,38.4897926741432,110.856054077819,24.9375980651322,1.08399194213865,0.911619688552987,Maize
553.917408367629,22.8929104034597,6.6,155.055153136566,41.0253077549987,133.40063029134,31.5929387831807,3.48647916556208,1.85831760435875,Maize
569.851265067876,26.6776816310609,6.1,158.082553672001,43.8421681906094,189.686287671145,37.4374958329625,4.59246307900561,4.09965807864024,Maize
781.648302135252,22.9440097294484,6.9,122.540839819799,32.2660216250939,184.147717570103,21.1174783220765,4.59646262266472,4.87752367752002,Maize
773.317033240404,28.3041234013715,5.8,104.469682994251,22.0995496483796,137.201315166318,23.4516416205848,2.47020380122088,2.24139671518491,Maize
690.582818029817,25.6365692272882,5.6,94.0427608227424,22.1303555590038,89.1736347208679,37.4138385273351,1.46504211566259,4.8183080791304,Maize
731.798294143352,27.9333568334224,7.1,169.006751591236,36.4483946915657,77.8416745696349,26.7841025574693,3.7287790943261,1.80085172306511,Maize
765.51346275649,23.0991386937332,6.6,116.997734799878,39.1353564303675,187.262896411348,27.8244726389752,2.94677912094802,3.04236366485036,Maize
661.156180216951,24.0371837762824,7.4,147.363903907344,32.9181332146715,137.387328033144,39.512091655627,4.25342358619307,3.55235872519805,Maize
778.389942415459,29.9895629550664,6.8,84.2493481219885,31.1189837265044,54.6154526496816,23.2605872250348,1.5661836742668,2.9732636425766,Maize
603.31426397891,21.4618388479342,6,172.366446980107,38.1214622365143,77.5286713556854,37.9541975175848,3.75311316243611,1.72879397073792,Maize
785.681538401013,26.5523516719905,6.6,174.762902598028,42.2843004666002,133.619052449856,20.4784492530795,2.63852404737953,3.87189923117298,Maize
608.060220107559,22.6968311559456,6.4,107.454114702931,29.9102071750551,145.739889209293,27.7599518232923,1.45763639261118,2.07446030367249,Maize
730.629456298679,20.6950093875943,6,129.61033404164,25.8960246711683,192.879977923562,22.354515617766,4.53594721425704,1.17888430316403,Maize
729.997761620511,29.5484457257007,7.5,117.562070942252,22.6808444670224,137.442665111667,24.4785156136501,3.71676692813263,0.819848372755116,Maize
504.528415377609,27.4167619458785,5.9,144.280544973888,41.3258810981186,132.160272254565,27.1260345494795,4.81488733067445,1.70405457670267,Maize
723.937427477321,27.2977407372423,6.4,101.600599770145,39.7216863121556,85.1978408137696,29.4066335105113,4.71693987294006,4.12337684841275,Maize
689.247414561325,20.7577426180845,7,155.151758189522,37.8143285904887,151.991649901099,34.4309038037225,1.71676480855617,3.07147805161797,Maize
606.303545694145,20.2152908949266,7,178.673439517066,16.5880742023361,103.862244252333,28.2760442005282,3.71639397374913,4.96934845435832,Maize
669.696860578703,23.5658435497949,6.2,119.365213500191,40.3107328039613,136.039007992939,29.7771231236515,3.74901892732233,1.9250035017395,Maize
552.638407250813,24.7238737820161,6.1,87.7745029341422,41.2162724910691,65.0971116804926,21.2408855265953,2.232583354751,1.82811215837645,Maize
789.874999535492,26.3302355710686,6.9,118.884580935317,39.5798557537735,153.14186299117,32.0040679600922,4.97952889795757,1.51895656317416,Maize
613.958590841765,28.5382809745384,6,89.09868480682,38.2301596650359,65.2027369994768,36.0669060778235,2.98151820980524,0.690492459506095,Maize
573.70488181348,28.6953116627219,7.5,166.923180728472,32.1682690212096,80.8658020503392,25.9242894299423,2.4159174267214,4.14993177894311,Maize
502.485478171218,20.1269382889786,7.4,140.762499652056,38.9949801447305,115.585501992076,39.0376027436061,1.69673283491609,4.41464303588657,Maize
614.796034754487,23.129633207148,5.6,175.89826703651,28.3441658665947,159.51315598436,37.1366680060096,2.81546598055372,0.625452533785131,Maize
590.714538022931,29.4060231487208,6,86.174449793762,41.9953833521881,50.5223030952677,28.186607391134,4.63252610269382,2.26630154668369,Maize
546.677619480169,20.8885631654906,7.2,81.4217809520085,23.2691492774252,81.3032285088474,35.4116486320488,2.32278667976473,1.24549907156704,Maize
701.892664881087,24.5851461009309,6,97.1608161974293,29.2000964444471,125.21718130486,38.2074839025752,1.48377488070867,0.506109898103184,Maize
751.184032961486,26.6749968960921,7.3,136.947627620404,43.5697384676513,82.9087406174746,33.8225721666689,2.9211550862206,2.69311510872706,Maize
622.240497788657,25.0311621399826,6.9,139.790796452047,26.9826262204591,154.940800052904,23.30562330054,2.30067809787018,2.04132732819157,Maize
712.016849793759,28.3291655331986,6.1,156.298072741854,30.5941613552336,148.799648713709,25.9075949087722,1.42074734307959,2.94220285897831,Maize
645.010206352638,25.5534165683718,6.6,98.6714088106787,25.2095380991209,129.16852553997,34.9940567225451,3.97830318494889,4.7836893274467,Maize
635.306384827534,22.7199538413112,7.2,152.964299476635,16.5814584570971,170.627599383399,37.8961840643852,2.30432650239429,2.02123125048986,Maize
501.182070407695,22.9023892003535,5.8,144.338033889256,38.549518766118,174.4876407492,24.251302924508,3.07598045031887,1.70769693406128,Maize
621.028152780191,22.6742977439756,7.1,83.370737229541,39.4602949280094,76.590922530221,33.4103171086458,4.93185296202332,4.06477117170516,Maize
515.471418751463,22.4425570980146,7,99.6307967563568,25.333747482926,150.687878053141,32.8793408003328,1.78140743937661,3.61007311174286,Maize
724.948600020873,28.1870080815291,6.8,90.0331897681825,34.4670273432067,164.880197159961,38.8427714330989,2.82507704698605,2.54485601838224,Maize
511.621735102384,29.0904589124483,7.3,170.218564099855,42.2059624426007,132.431376320542,27.7533038134413,2.31620928794812,4.91783644754794,Maize
535.283046632584,27.5150483904171,6.2,124.00177286467,20.5108228023896,168.277304649625,38.9963440667938,3.46026295579948,2.63676147010537,Maize
591.962029317053,26.0149711181868,6.6,115.034228928507,23.0429623077979,135.596801743063,20.9753180672789,2.477382076764,1.84625068566382,Maize
769.981488635196,28.8683189502906,5.9,154.043057786164,34.6139445909194,65.4647154137753,32.4252831794748,1.57833601161561,0.924689263488805,Maize
651.817428295027,27.1996111785055,5.9,86.4435362271622,16.5057306618554,175.581612603817,33.9670558720954,2.72878409834763,0.636872720340609,Maize
707.955577812795,29.0206187165925,7.5,88.5693687247446,27.7346377407515,164.590063001947,34.4255738405643,4.54345117180872,4.33870875553955,Maize
784.858056579042,20.2583531777695,5.5,149.71034750017,43.5482554911586,110.268488644911,33.6813809672123,3.75441790011315,3.90824009051702,Maize
712.624361319505,23.1480153146661,5.5,82.1963030796388,41.0680158039922,62.9984150646307,35.1644622485355,4.49260526868696,0.82514652798254,Maize
775.045618523497,20.6609349645352,5.8,139.073512489304,42.7083629081853,141.918791230732,26.6291562936437,3.46279195585919,3.74880462179855,Maize
789.923923329124,22.1261545206288,5.7,139.714565474274,17.3249216985706,133.060860957485,21.9423719281301,2.32963249406747,3.12121890160495,Maize
791.019963432582,29.9372598899919,7.2,158.965853038303,17.8475788951358,122.844199695005,38.9849017686432,4.03303053362965,1.62393502885061,Maize
534.506361858152,21.5744326097979,5.6,154.377474689955,32.1742392981508,93.6136320493258,28.32052055564,1.79987060908383,1.03773965181724,Maize
539.117923502776,27.5841402569225,5.7,134.11752232059,23.1507049782487,181.235055809249,36.7192298200533,2.96816211167463,2.13921837080434,Maize
574.229510518204,22.8996647239975,6.4,89.3665325074717,15.2584725222576,94.1595155263912,29.6875336877536,1.13487411688087,2.42334670362287,Maize
782.914303729786,23.1378765893229,6.6,142.197611188718,30.7901098901905,95.5741187850037,27.1377566864555,4.97195619857347,2.89023709017958,Maize
583.293296160945,29.5835375164019,6.3,174.569113915728,44.6508911757721,198.576017540894,20.8220099271995,3.07312329296958,2.62046825013677,Maize
616.360882861065,25.557200429953,7.1,106.345937815657,34.2873299746126,189.844957320382,33.5590629331028,3.08209111782356,2.35409066369814,Maize
566.345494484678,27.9229275417841,5.9,148.339435039427,43.5989543798339,158.298559790211,39.8825898417056,1.00637107121009,2.59471381170837,Maize
649.471431485488,25.7567849480454,7.2,118.014958455158,32.722515360483,191.694906834356,24.8044928557343,1.04609518229443,4.1657316798996,Maize
759.79345764057,25.2141119920301,7,160.476605060667,37.5110812782224,139.225228178233,31.4612684831275,4.71761892172598,3.96381172642639,Maize
630.135836572321,23.3526556075709,6.3,91.4888653487117,33.4526836231577,190.837952538139,21.1151424467236,1.62288613747611,2.00853719452941,Maize
752.353826314795,26.2436953075611,5.9,101.619522152624,29.5404064661622,56.057820342938,32.0340286888179,3.0064498891668,3.50018992533614,Maize
547.120550651161,22.2336895673237,5.9,171.871691104595,39.3707197030895,60.8643889039207,21.2210482995276,2.68954456949193,1.93148218582192,Maize
523.78033889493,23.2837671476632,6.1,153.329025319225,24.8668227734904,166.401082321352,23.9871759548035,4.09651074620527,4.32512805397345,Maize
799.685977705884,29.6679299368417,6.3,101.950942489769,37.055135359716,83.6910936937159,37.6284272285548,1.50293463275907,1.70618028133458,Maize
616.9299848826,21.2137612145495,6.3,85.4975271915024,40.9182933461033,77.446787166072,25.2303664369778,3.3543801764047,3.45758207394053,Maize
591.665169439232,24.634316088654,6.3,154.469158894212,31.1284316230604,193.864345843903,20.7138236028527,3.89924310578044,3.11251717629262,Maize
735.97837231744,23.9823712831352,6.6,160.278471335654,24.2812420679068,54.499452276413,29.547612932299,2.49639683803304,1.58450508122466,Maize
602.353617043318,26.9095586451095,6.2,153.716467540266,43.8932344809409,154.241646036111,35.8758718937913,3.64272912725535,3.08066983305543,Maize
554.197180576931,29.4355768173688,6.8,135.144426422862,19.006540370201,106.985515654895,22.3970752419846,3.78384683611452,3.54711313099899,Maize
593.703751004749,29.3094811523357,7.1,102.939053586852,37.3399712397834,74.3921327363599,30.1056154367388,2.17180205782396,1.95738126669121,Maize
686.988080060276,27.1521826269734,6.9,109.0664619919,24.1888990921968,175.126573220226,32.3724575147038,4.87291227128428,3.57093376194575,Maize
567.955012173309,20.8210900585544,7.4,134.660845074607,35.5672979159572,193.577419296878,20.468564940994,1.22835195135462,2.27586058830379,Maize
731.487361664902,29.3010397502921,7.3,119.454660311719,24.2554265713613,176.823515611182,27.3847043599754,1.03064410299723,1.74127792139947,Maize
663.01792070065,24.7130763600204,5.7,172.993269310365,17.6426812282693,99.9797556077657,33.6869349406273,1.22311001183913,1.31643667481497,Maize
609.834880949464,29.7587650085444,6.1,86.8377700752912,39.0758468045676,150.592172560134,35.4241685089015,3.17971195420066,1.78777908565666,Maize
607.143824722278,22.2539342582485,6.8,122.950228696414,39.5070093827252,137.831169257742,27.4004183271082,3.19567152422778,2.56635328517508,Maize
675.516035374006,27.5197939233587,7,93.1141467866776,25.1240926115621,57.1521486510614,39.6638516673099,1.37741447735311,2.74371205151966,Maize
651.918516762652,27.1571319788239,7.3,140.787101356932,29.454949521606,142.501883830806,23.9375418748243,2.97081062934459,3.44185393774235,Maize
777.115552529047,26.7735355701858,6.8,134.211583201971,34.3452449081039,146.44694272409,22.3211910689603,2.26920934190174,4.56844339705562,Maize
776.655840597561,21.609212359283,6.6,121.364424870521,40.4429911163429,66.0227620195232,36.9575265382986,1.80677599778352,3.20073397098932,Maize
666.793373341724,23.2737704177367,7.2,166.020709478367,28.2880388003782,164.097621836688,25.3562902483657,2.27372982850634,3.41272084885518,Maize
788.098125183365,22.4863833038351,6.7,119.724031382764,20.9725091755542,67.9114080851215,26.1681228135371,3.56029389483145,1.45149758266876,Maize
719.314195244625,24.8998551236499,5.5,105.207508708608,21.3276902698073,162.310017618666,27.564580230647,4.67400905477212,4.14566980612207,Maize
586.464957709556,22.1785615525497,6.1,108.110991284491,43.3927665992307,162.492157255131,35.1969034326342,1.39303673564991,3.8488560957725,Maize
660.496014484593,20.416662757922,7.2,136.103797166505,39.2003843584616,64.3276833156569,30.0551071540076,2.74899324636533,2.80781467474318,Maize
648.415019724633,25.7817301986863,7.3,114.383720446633,15.2951638095821,123.782348580519,38.7666595271995,2.65050322771518,3.962998316191,Maize
650.992151419879,24.4714820795278,7.1,117.95914785038,30.2064821893101,128.02809995578,36.8943341966959,1.29683326364847,4.20818735893673,Maize
655.889160608094,24.2264660252637,6.1,85.0235100407072,15.2102268752151,175.387832631403,37.0403013721867,3.57025718306146,3.56448984674715,Maize
566.825643254646,29.2285323985948,6.9,81.4162956751079,15.637539500095,98.357545980461,39.8558933161379,4.46643110731843,3.4793828281268,Maize
515.539938846203,22.7453201553345,5.8,88.1947550164796,40.204237826842,137.382851974934,37.4724534097597,1.55672254223448,4.62670217985787,Maize
556.500981727315,29.4861943893227,5.5,121.939678265309,42.5071744442693,107.328003757752,30.024522868234,4.37826522537493,0.845434964948819,Maize
677.768061491158,21.6421116749496,6.4,162.860794760865,32.4801236974381,117.11706728551,39.6614569708022,4.6210153670082,1.23756831374535,Maize
648.618219965772,22.2772402285474,6.4,174.858314637924,27.1650273474705,188.182985482205,30.4871644689765,3.0580806728281,2.7913694334014,Maize
501.633760142599,26.1438755741024,6.5,132.943722708822,16.1268521864914,70.4149633878659,35.9357066186513,3.77207114603797,4.5700442689326,Maize
749.947890974756,25.883547564944,7,156.482280936637,22.4230424372211,88.8125846185473,30.0233007837899,4.56126183910818,2.76034487220936,Maize
755.970398125646,20.591715106122,7.5,106.48294831318,16.4989730138576,96.1816549416901,27.9211096701416,1.70476990702753,4.38608070350226,Maize
625.208092612077,26.8916508743049,5.5,115.57199460435,33.4678621371568,71.3689567945645,32.2629078913998,4.45691920038815,1.59476577330453,Maize
577.856802942769,29.3982905258457,6,87.1179772282317,33.4869244270499,138.38279728816,33.6737879599805,3.98277313872778,4.51580518496949,Maize
508.503314467933,25.3223693356502,6.7,104.371732899012,22.6465212132435,101.440736365858,26.1325579569707,2.78649804693167,4.73043625276385,Maize
705.826309555352,27.3186216184262,7.1,161.874828851814,34.4100559454585,52.7731154887613,36.649124226161,1.15935522746158,1.53470649474159,Maize
714.855967177636,24.2609627313969,6.6,177.446683174354,41.5251585463833,132.586549498889,25.383265942123,3.63226117114113,3.43640463285304,Maize
